2024-09-04 08:35:06,424 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:06,784 ERROR   wandb-upload_0:136190 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/1791721674-superb/huggingface/yiysxouu/wandb-metadata.json?Expires=1725525306&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=ga8uSsLZA%2BwKBO9tCscRinOfYDIFBJsuZoLyVSqmx00RUnlq2BrdWaIMNBV6dWrUs1tU4TEs2aHerObjJjKDYy7chnRoRC3WYHvRlK%2BroYsTS2Vahgo0sjfH3M3qXnzSKU59LIASal86bEdGeww4RzZtYbOyR1CTp8FUF2VVcT485aRKmvVpblNaqXxOI8XRjlJpbvwZ1QwIyuCyE7%2F7VTy4XOUETM27JEvRnlMxvn5J0OK2ayoLyZoDIz1V8bCQuLXOrl7bSXGFafRRdudkFQAh6pzLwORCZP0yYwAZgGGNA2TxJLi5c2A0eXPoHvms%2BSHBZudA%2FriGeCqKoIrz%2FA%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/1791721674-superb/huggingface/yiysxouu/wandb-metadata.json?Expires=1725525306&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=ga8uSsLZA%2BwKBO9tCscRinOfYDIFBJsuZoLyVSqmx00RUnlq2BrdWaIMNBV6dWrUs1tU4TEs2aHerObjJjKDYy7chnRoRC3WYHvRlK%2BroYsTS2Vahgo0sjfH3M3qXnzSKU59LIASal86bEdGeww4RzZtYbOyR1CTp8FUF2VVcT485aRKmvVpblNaqXxOI8XRjlJpbvwZ1QwIyuCyE7%2F7VTy4XOUETM27JEvRnlMxvn5J0OK2ayoLyZoDIz1V8bCQuLXOrl7bSXGFafRRdudkFQAh6pzLwORCZP0yYwAZgGGNA2TxJLi5c2A0eXPoHvms%2BSHBZudA%2FriGeCqKoIrz%2FA%3D%3D (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f31205368c0>: Failed to resolve 'storage.googleapis.com' ([Errno -3] Temporary failure in name resolution)"))
2024-09-04 08:35:06,784 ERROR   wandb-upload_0:136190 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '15181'}
2024-09-04 08:35:06,784 ERROR   wandb-upload_0:136190 [internal_api.py:upload_file():2891] upload_file response body: ''
2024-09-04 08:35:07,074 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_created():271] file/dir created: /app/wandb/run-20240904_083500-yiysxouu/files/wandb-metadata.json
2024-09-04 08:35:07,074 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_created():271] file/dir created: /app/wandb/run-20240904_083500-yiysxouu/files/requirements.txt
2024-09-04 08:35:07,310 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: log_artifact
2024-09-04 08:35:07,398 DEBUG   SenderThread:136190 [sender.py:send():391] send: telemetry
2024-09-04 08:35:07,398 DEBUG   SenderThread:136190 [sender.py:send():391] send: config
2024-09-04 08:35:07,399 DEBUG   SenderThread:136190 [sender.py:send():391] send: telemetry
